LineID;PatternID;StopSeqCount;StopID;Direction
136;96;20;19;2
136;96;22;20;2
136;96;23;21;2
136;96;24;22;2
136;96;26;9;2
136;96;27;10;2
136;96;28;11;2
136;96;29;12;2
136;96;30;105;2
136;96;32;106;2
136;96;33;107;2
136;96;34;108;2
136;96;35;109;2
136;96;36;58;2
136;96;37;71;2
136;96;38;3438;2
136;96;39;3433;2
136;97;0;3431;1
136;97;1;3439;1
136;97;2;3437;1
136;97;3;57;1
136;97;5;111;1
136;97;6;304;1
136;97;7;834;1
136;97;8;835;1
136;97;10;293;1
136;97;11;2016;1
136;97;13;2018;1
136;97;14;2019;1
136;97;15;2020;1
136;97;16;2021;1
136;97;17;2009;1
136;97;19;2023;1
136;97;20;2024;1
136;97;21;2025;1
136;98;0;2033;2
136;98;3;2034;2
136;98;4;2035;2
136;98;5;2036;2
136;98;7;2038;2
136;98;8;2039;2
136;98;9;2040;2
136;98;10;2041;2
136;98;12;2043;2
136;98;13;2044;2
136;98;14;2045;2
136;98;15;2046;2
136;98;16;2047;2
136;98;17;2641;2
136;98;18;81;2
136;98;20;2010;2
136;104;0;104;1
136;104;1;120;1
136;104;3;121;1
136;104;4;122;1
136;104;5;123;1
136;104;6;124;1
136;104;7;125;1
136;104;8;126;1
136;104;9;127;1
136;104;10;128;1
136;104;11;88;1
136;104;12;90;1
136;106;0;7526;1
136;106;2;111;1
136;106;4;112;1
136;106;5;113;1
136;106;6;114;1
136;106;7;81;1
136;106;8;13;1
136;106;10;14;1
136;106;11;15;1
136;106;13;16;1
136;106;14;17;1
136;106;15;18;1
136;106;16;19;1
136;106;18;116;1
136;106;19;117;1
136;106;20;115;1
136;106;21;118;1
136;106;22;135;1
136;106;23;119;1
136;106;24;120;1
136;106;26;121;1
136;106;27;122;1
136;106;28;123;1
136;106;29;124;1
136;106;30;125;1
136;106;31;126;1
136;106;32;127;1
136;106;33;128;1
136;106;34;88;1
136;106;35;90;1
136;108;0;3703;1
136;108;2;116;1
136;108;3;117;1
136;108;4;115;1
136;108;5;118;1
136;108;6;135;1
136;108;7;119;1
136;108;8;120;1
136;108;10;121;1
136;108;11;122;1
136;108;12;123;1
136;108;13;124;1
136;108;14;125;1
136;108;15;126;1
136;108;16;127;1
136;108;17;128;1
136;108;18;88;1
136;108;19;90;1
136;110;0;3701;1
136;110;1;18;1
136;110;2;19;1
136;110;4;116;1
136;110;5;117;1
136;110;6;115;1
136;110;7;118;1
136;110;8;135;1
136;110;9;119;1
136;110;10;120;1
136;110;12;121;1
136;110;13;122;1
136;110;14;123;1
136;110;15;124;1
136;110;16;125;1
136;110;17;126;1
136;110;18;127;1
136;110;19;128;1
136;110;20;88;1
136;110;21;90;1
136;112;0;3730;1
136;112;2;15;1
136;112;4;16;1
136;112;5;17;1
136;112;6;18;1
136;112;7;19;1
136;112;9;116;1
136;112;10;117;1
136;112;11;115;1
136;112;12;118;1
136;112;13;135;1
136;112;14;119;1
136;112;15;120;1
136;112;17;121;1
136;112;18;122;1
136;112;19;123;1
136;112;20;124;1
136;112;21;125;1
136;112;22;126;1
136;112;23;127;1
136;112;24;128;1
136;112;25;88;1
136;112;26;90;1
136;114;0;31;1
136;114;1;13;1
136;114;3;14;1
136;114;4;15;1
136;114;6;16;1
136;114;7;17;1
136;114;8;18;1
136;114;9;19;1
136;114;11;116;1
136;114;12;117;1
136;114;13;115;1
136;114;14;118;1
136;114;15;135;1
136;114;16;119;1
136;114;17;120;1
136;114;19;121;1
136;114;20;122;1
136;114;21;123;1
136;114;22;124;1
136;114;23;125;1
136;114;24;126;1
136;114;25;127;1
136;114;26;128;1
136;114;27;88;1
136;114;28;90;1
136;116;0;2611;1
136;116;2;81;1
136;116;3;13;1
136;116;5;14;1
136;116;6;15;1
136;116;8;16;1
136;116;9;17;1
136;116;10;18;1
136;116;11;19;1
136;116;13;116;1
136;116;14;117;1
136;116;15;115;1
136;116;16;118;1
136;116;17;135;1
136;116;18;119;1
136;116;19;120;1
136;116;21;121;1
136;116;22;122;1
136;116;23;123;1
136;116;24;124;1
136;116;25;125;1
136;116;26;126;1
136;116;27;127;1
136;116;28;128;1
136;116;29;88;1
136;116;30;90;1
136;118;0;4703;1
136;118;1;350;1
136;118;2;351;1
136;118;3;352;1
136;118;4;118;1
136;118;5;135;1
136;118;6;119;1
136;118;7;120;1
136;118;9;121;1
136;118;10;122;1
136;118;11;123;1
136;118;12;124;1
136;118;13;125;1
136;118;14;126;1
136;118;15;127;1
136;118;16;128;1
136;118;17;88;1
136;118;18;90;1
136;119;0;837;2
136;119;2;842;2
136;119;3;843;2
136;119;4;2620;2
136;119;5;284;2
136;119;7;844;2
136;119;8;845;2
136;119;9;846;2
136;119;10;109;2
136;119;11;58;2
136;119;12;71;2
136;119;13;3438;2
136;119;14;3433;2
136;119;15;3431;2
136;120;0;7556;2
136;120;2;844;2
136;120;3;845;2
136;120;4;846;2
136;120;5;109;2
136;120;6;58;2
136;120;7;71;2
136;120;8;3438;2
136;120;9;3433;2
136;120;10;3431;2
136;121;0;104;2
136;121;2;136;2
136;121;3;101;2
136;121;4;130;2
136;121;5;102;2
136;121;6;103;2
136;121;7;5;2
136;121;8;1270;2
136;121;9;3703;2
136;122;0;104;2
136;122;2;136;2
136;122;3;101;2
136;122;4;130;2
136;122;5;102;2
136;122;6;103;2
136;122;7;45;2
136;122;9;46;2
136;122;11;47;2
136;122;12;48;2
136;122;13;49;2
136;122;14;50;2
136;122;15;51;2
136;122;16;31;2
136;123;0;104;2
136;123;2;136;2
136;123;3;101;2
136;123;4;130;2
136;123;5;102;2
136;123;6;103;2
136;123;7;45;2
136;123;9;46;2
136;123;11;47;2
136;123;12;48;2
136;123;13;49;2
136;123;14;50;2
136;123;15;51;2
136;123;16;105;2
136;123;17;2610;2
136;123;18;2611;2
136;124;0;104;2
136;124;2;136;2
136;124;3;101;2
136;124;4;130;2
136;124;5;102;2
136;124;6;103;2
136;124;7;45;2
136;124;9;46;2
136;124;11;47;2
136;124;12;48;2
136;124;13;49;2
136;124;14;50;2
136;124;15;51;2
136;124;16;105;2
136;124;18;106;2
136;124;19;107;2
136;124;20;108;2
136;124;21;109;2
136;124;22;7526;2
136;125;0;104;2
136;125;2;136;2
136;125;3;101;2
136;125;4;130;2
136;125;5;102;2
136;125;6;103;2
136;125;7;5;2
136;125;8;1270;2
136;125;9;19;2
136;125;11;20;2
136;125;12;21;2
136;125;13;22;2
136;125;15;9;2
136;125;16;10;2
136;125;17;11;2
136;125;18;12;2
136;125;19;105;2
136;125;21;106;2
136;125;22;107;2
136;125;23;108;2
136;125;24;109;2
136;125;25;58;2
136;125;26;71;2
136;125;27;3438;2
136;125;28;3433;2
136;125;29;3431;2
136;126;0;6409;1
136;126;2;300;1
136;126;3;301;1
136;126;4;302;1
136;126;6;303;1
136;126;7;109;1
136;126;8;58;1
136;126;9;71;1
136;126;10;3438;1
136;126;11;3433;1
136;126;12;3431;1
136;130;0;7526;1
136;130;2;111;1
136;130;4;112;1
136;130;5;113;1
136;130;6;114;1
136;130;7;81;1
136;130;9;2010;1
136;161;1;6004;1
136;161;2;4708;1
136;181;1;6004;1
136;181;2;7524;1
136;203;0;2010;2
136;203;1;105;2
136;203;3;106;2
136;203;4;107;2
136;203;5;108;2
136;203;6;109;2
136;203;7;58;2
136;203;8;71;2
136;203;9;3438;2
136;203;10;3433;2
136;203;11;3431;2
136;205;0;5;2
136;205;1;1270;2
136;205;3;46;2
136;205;5;47;2
136;205;6;48;2
136;205;7;49;2
136;205;8;50;2
136;205;9;51;2
136;205;10;105;2
136;205;12;106;2
136;205;13;107;2
136;205;14;108;2
136;205;15;109;2
136;205;16;58;2
136;205;17;71;2
136;205;18;3438;2
136;205;19;3433;2
136;205;20;3431;2
136;207;0;1375;2
136;207;2;4701;2
136;207;3;50;2
136;207;4;51;2
136;207;5;105;2
136;207;7;106;2
136;207;8;107;2
136;207;9;108;2
136;207;10;109;2
136;207;11;58;2
136;207;12;71;2
136;207;13;3438;2
136;207;14;3433;2
136;207;15;3431;2
136;209;0;5;2
136;209;1;1270;2
136;209;3;46;2
136;209;5;47;2
136;209;6;48;2
136;209;7;49;2
136;209;8;50;2
136;209;9;51;2
136;209;10;105;2
136;209;12;106;2
136;209;13;107;2
136;209;14;108;2
136;209;15;109;2
136;209;16;58;2
136;209;17;71;2
136;209;18;3438;2
136;209;19;3433;2
136;209;20;3431;2
136;211;0;104;2
136;211;2;136;2
136;211;3;101;2
136;211;4;130;2
136;211;5;102;2
136;211;6;103;2
136;211;7;45;2
136;211;9;46;2
136;211;11;47;2
136;211;12;48;2
136;211;13;49;2
136;211;14;50;2
136;211;15;51;2
136;211;16;105;2
136;211;18;106;2
136;211;19;107;2
136;211;20;108;2
136;211;21;109;2
136;211;22;58;2
136;211;23;71;2
136;211;24;3438;2
136;211;25;3433;2
136;211;26;3431;2
136;213;0;3708;2
136;213;2;7524;2
136;213;4;3709;2
136;213;6;99;2
136;213;7;100;2
136;213;9;136;2
136;213;10;101;2
136;213;11;130;2
136;213;12;102;2
136;213;13;103;2
136;213;14;45;2
136;213;16;46;2
136;213;18;47;2
136;213;19;48;2
136;213;20;49;2
136;213;21;50;2
136;213;22;51;2
136;213;23;105;2
136;213;25;106;2
136;213;26;107;2
136;213;27;108;2
136;213;28;109;2
136;213;29;58;2
136;213;30;71;2
136;213;31;3438;2
136;213;32;3433;2
136;213;33;3431;2
136;215;0;79;1
136;215;2;44;1
136;215;3;3700;1
136;215;5;116;1
136;215;6;117;1
136;215;7;115;1
136;215;8;118;1
136;215;9;135;1
136;215;10;119;1
136;215;11;120;1
136;215;13;121;1
136;215;14;122;1
136;215;15;123;1
136;215;16;124;1
136;215;17;125;1
136;215;18;126;1
136;215;19;127;1
136;215;20;128;1
136;215;21;88;1
136;215;22;90;1
136;217;0;79;2
136;217;2;44;2
136;217;3;45;2
136;217;5;46;2
136;217;7;47;2
136;217;8;48;2
136;217;9;49;2
136;217;10;50;2
136;217;11;51;2
136;217;12;105;2
136;217;14;106;2
136;217;15;107;2
136;217;16;108;2
136;217;17;109;2
136;217;18;58;2
136;217;19;71;2
136;217;20;3438;2
136;217;21;3433;2
136;217;22;3431;2
136;221;0;3703;1
136;221;2;116;1
136;221;3;117;1
136;221;4;115;1
136;221;5;118;1
136;221;6;135;1
136;221;7;119;1
136;221;8;104;1
136;222;0;31;1
136;222;1;13;1
136;222;3;14;1
136;222;4;15;1
136;222;6;16;1
136;222;7;17;1
136;222;8;18;1
136;222;9;19;1
136;222;11;116;1
136;222;12;117;1
136;222;13;115;1
136;222;14;118;1
136;222;15;135;1
136;222;16;119;1
136;222;17;104;1
136;223;0;2611;1
136;223;2;81;1
136;223;3;13;1
136;223;5;14;1
136;223;6;15;1
136;223;8;16;1
136;223;9;17;1
136;223;10;18;1
136;223;11;19;1
136;223;13;116;1
136;223;14;117;1
136;223;15;115;1
136;223;16;118;1
136;223;17;135;1
136;223;18;119;1
136;223;19;104;1
136;224;0;7526;1
136;224;2;111;1
136;224;4;112;1
136;224;5;113;1
136;224;6;114;1
136;224;7;81;1
136;224;8;13;1
136;224;10;14;1
136;224;11;15;1
136;224;13;16;1
136;224;14;17;1
136;224;15;18;1
136;224;16;19;1
136;224;18;116;1
136;224;19;117;1
136;224;20;115;1
136;224;21;118;1
136;224;22;135;1
136;224;23;119;1
136;224;24;104;1
136;225;0;3431;1
136;225;1;3439;1
136;225;2;3437;1
136;225;3;57;1
136;225;5;111;1
136;225;7;112;1
136;225;8;113;1
136;225;9;114;1
136;225;10;81;1
136;225;11;52;1
136;225;13;53;1
136;225;14;54;1
136;225;15;55;1
136;225;17;42;1
136;225;18;43;1
136;225;19;44;1
136;225;20;3700;1
136;225;22;116;1
136;225;23;117;1
136;225;24;115;1
136;225;25;118;1
136;225;26;135;1
136;225;27;119;1
136;225;28;104;1
136;282;1;6010;1
136;282;3;300;1
136;284;1;6010;1
136;284;3;3713;1
136;285;1;6011;1
136;285;2;2033;1
136;771;0;342;2
136;771;3;6510;2
136;772;0;3712;2
136;772;2;6510;2
136;773;0;3708;2
136;773;3;6504;2
136;774;0;2025;2
136;774;1;6511;2
136;775;0;3708;2
136;775;2;7524;2
136;775;3;6504;2
136;776;0;423;2
136;776;2;6510;2
136;801;0;6035;1
136;801;1;7526;1
136;802;0;109;2
136;802;1;6035;2
136;903;0;88;2
136;903;1;90;2
136;904;0;109;1
136;904;1;7526;1
136;905;0;343;2
136;905;2;6409;2
137;1;0;1212;1
137;1;2;1213;1
137;1;3;188;1
137;1;4;213;1
137;1;5;214;1
137;1;7;215;1
137;1;8;216;1
137;1;9;196;1
137;1;11;197;1
137;1;12;198;1
137;1;13;199;1
137;1;14;200;1
137;1;15;240;1
137;1;17;212;1
137;2;0;201;2
137;2;2;202;2
137;2;3;203;2
137;2;4;204;2
137;2;5;205;2
137;2;6;206;2
137;2;7;207;2
137;2;9;208;2
137;2;10;209;2
137;2;12;210;2
137;2;13;211;2
137;2;14;149;2
137;2;16;150;2
137;2;17;1212;2
137;3;0;1212;1
137;3;2;1213;1
137;3;3;188;1
137;3;4;213;1
137;3;5;214;1
137;3;7;215;1
137;3;9;3704;1
137;3;10;497;1
137;3;11;3708;1
137;4;0;201;2
137;4;2;202;2
137;4;3;203;2
137;4;4;204;2
137;4;5;205;2
137;4;6;206;2
137;4;7;207;2
137;4;9;208;2
137;4;10;3708;2
137;5;0;1212;1
137;5;2;1213;1
137;5;3;188;1
137;5;4;213;1
137;5;5;214;1
137;5;7;215;1
137;5;8;216;1
137;5;9;1214;1
137;5;10;2964;1
137;5;12;1216;1
137;5;14;1215;1
137;5;15;1217;1
137;5;16;1218;1
137;5;17;1219;1
137;5;18;1221;1
137;6;0;201;2
137;6;2;202;2
137;6;3;203;2
137;6;4;204;2
137;6;5;205;2
137;6;6;206;2
137;6;7;207;2
137;6;9;208;2
137;6;10;209;2
137;6;12;210;2
137;6;13;211;2
137;6;14;355;2
137;6;15;356;2
137;6;16;218;2
137;6;17;219;2
137;6;19;1347;2
137;7;0;1212;1
137;7;2;1213;1
137;7;3;188;1
137;7;4;1336;1
137;7;5;455;1
137;7;7;3875;1
137;7;8;3876;1
137;7;9;1338;1
137;7;10;553;1
137;7;11;1339;1
137;8;0;201;2
137;8;2;202;2
137;8;3;203;2
137;8;4;204;2
137;8;5;205;2
137;8;6;206;2
137;8;7;207;2
137;8;9;208;2
137;8;10;209;2
137;8;12;210;2
137;8;13;211;2
137;8;14;355;2
137;8;15;356;2
137;8;17;357;2
137;8;18;358;2
137;8;19;359;2
137;8;20;272;2
137;8;21;365;2
137;8;22;458;2
137;9;0;1212;1
137;9;2;1213;1
137;9;3;188;1
137;9;4;189;1
137;9;5;177;1
137;9;6;190;1
137;9;8;191;1
137;9;9;192;1
137;9;10;521;1
137;9;12;160;1
137;10;0;201;2
137;10;2;202;2
137;10;3;203;2
137;10;4;204;2
137;10;5;205;2
137;10;6;206;2
137;10;7;207;2
137;10;9;208;2
137;10;10;3708;2
137;10;13;1299;2
137;10;14;455;2
137;10;16;3875;2
137;10;17;3876;2
137;10;18;1338;2
137;10;19;553;2
137;10;20;1339;2
137;11;0;1339;1
137;11;2;1340;1
137;11;3;524;1
137;11;4;3877;1
137;11;5;3878;1
137;11;6;1342;1
137;11;7;493;1
137;11;8;4709;1
137;11;10;1275;1
137;11;12;3709;1
137;11;13;216;1
137;11;14;1214;1
137;11;15;2964;1
137;11;17;1216;1
137;11;19;1215;1
137;11;20;1217;1
137;11;21;1218;1
137;11;22;1219;1
137;11;23;1221;1
137;12;0;1221;2
137;12;2;1222;2
137;12;3;1223;2
137;12;4;1224;2
137;12;5;1226;2
137;12;6;1225;2
137;12;8;2985;2
137;12;9;1227;2
137;12;11;208;2
137;12;12;3708;2
137;12;15;1299;2
137;12;16;455;2
137;12;18;3875;2
137;12;19;3876;2
137;12;20;1338;2
137;12;21;553;2
137;12;22;1339;2
137;13;0;1339;1
137;13;2;1340;1
137;13;3;524;1
137;13;4;3877;1
137;13;5;3878;1
137;13;6;1342;1
137;13;7;493;1
137;13;8;4709;1
137;13;10;1275;1
137;13;12;3709;1
137;13;13;209;1
137;13;15;210;1
137;13;16;211;1
137;13;17;149;1
137;13;19;150;1
137;13;20;1212;1
137;14;0;1212;2
137;14;2;1213;2
137;14;3;188;2
137;14;4;383;2
137;14;6;384;2
137;14;7;385;2
137;14;8;386;2
137;14;9;387;2
137;14;10;4703;2
137;61;0;4708;1
137;61;2;3709;1
137;61;3;216;1
137;61;4;196;1
137;61;6;197;1
137;61;7;198;1
137;61;8;199;1
137;61;9;200;1
137;61;10;240;1
137;61;12;212;1
137;62;0;4708;2
137;62;2;3709;2
137;62;3;209;2
137;62;5;210;2
137;62;6;211;2
137;62;7;149;2
137;62;9;150;2
137;62;10;1212;2
137;63;0;4708;2
137;63;2;1299;2
137;63;3;455;2
137;63;5;3875;2
137;63;6;3876;2
137;63;7;1338;2
137;63;8;553;2
137;63;9;1339;2
137;71;0;1212;1
137;71;2;1213;1
137;71;3;188;1
137;71;4;213;1
137;71;5;214;1
137;71;7;215;1
137;71;9;3704;1
137;71;10;497;1
137;71;11;3708;1
137;72;0;201;2
137;72;2;202;2
137;72;3;203;2
137;72;4;204;2
137;72;5;205;2
137;72;6;206;2
137;72;7;207;2
137;72;9;208;2
137;72;10;3708;2
137;73;0;1339;1
137;73;2;1340;1
137;73;3;524;1
137;73;4;3877;1
137;73;5;3878;1
137;73;6;1342;1
137;73;7;493;1
137;73;8;4709;1
137;73;10;1275;1
137;81;0;7524;1
137;81;2;3709;1
137;81;3;216;1
137;81;4;196;1
137;81;6;197;1
137;81;7;198;1
137;81;8;199;1
137;81;9;200;1
137;81;10;240;1
137;81;12;212;1
137;82;0;7524;2
137;82;2;3709;2
137;82;3;209;2
137;82;5;210;2
137;82;6;211;2
137;82;7;149;2
137;82;9;150;2
137;82;10;1212;2
137;83;0;7524;1
137;83;2;1299;1
137;83;3;455;1
137;83;5;3875;1
137;83;6;3876;1
137;83;7;1338;1
137;83;8;553;1
137;83;9;1339;1
137;104;0;3708;1
137;104;2;7524;1
137;104;4;3709;1
137;104;5;216;1
137;104;6;196;1
137;104;8;197;1
137;104;9;198;1
137;104;10;199;1
137;104;11;200;1
137;104;12;240;1
137;104;14;212;1
137;106;0;1347;1
137;106;1;235;1
137;106;3;236;1
137;106;4;237;1
137;106;5;381;1
137;106;6;382;1
137;106;7;213;1
137;106;8;214;1
137;106;10;215;1
137;106;11;216;1
137;106;12;196;1
137;106;14;197;1
137;106;15;198;1
137;106;16;199;1
137;106;17;200;1
137;106;18;240;1
137;106;20;212;1
137;108;0;458;1
137;108;2;250;1
137;108;4;378;1
137;108;5;379;1
137;108;7;380;1
137;108;8;381;1
137;108;9;382;1
137;108;10;213;1
137;108;11;214;1
137;108;13;215;1
137;108;14;216;1
137;108;15;196;1
137;108;17;197;1
137;108;18;198;1
137;108;19;199;1
137;108;20;200;1
137;108;21;240;1
137;108;23;212;1
137;110;0;1339;1
137;110;2;1340;1
137;110;3;524;1
137;110;4;3877;1
137;110;5;3878;1
137;110;6;1342;1
137;110;7;493;1
137;110;8;4709;1
137;110;10;1275;1
137;110;12;3709;1
137;110;13;216;1
137;110;14;196;1
137;110;16;197;1
137;110;17;198;1
137;110;18;199;1
137;110;19;200;1
137;110;20;240;1
137;110;22;212;1
137;114;0;4703;1
137;114;1;350;1
137;114;2;351;1
137;114;3;352;1
137;114;4;353;1
137;114;6;354;1
137;114;7;211;1
137;114;8;149;1
137;114;10;150;1
137;114;11;1212;1
137;161;1;6004;1
137;161;2;4708;1
137;181;1;6004;1
137;181;2;7524;1
137;203;0;3708;2
137;203;2;7524;2
137;203;4;3709;2
137;203;5;209;2
137;203;7;210;2
137;203;8;211;2
137;203;9;149;2
137;203;11;150;2
137;203;12;1212;2
137;205;0;1221;2
137;205;2;1222;2
137;205;3;1223;2
137;205;4;1224;2
137;205;5;1226;2
137;205;6;1225;2
137;205;8;2985;2
137;205;9;1227;2
137;205;11;208;2
137;205;12;209;2
137;205;14;210;2
137;205;15;211;2
137;205;16;149;2
137;205;18;150;2
137;205;19;1212;2
137;207;0;1339;2
137;207;2;1340;2
137;207;3;524;2
137;207;4;3877;2
137;207;5;3878;2
137;207;6;1342;2
137;207;7;493;2
137;207;9;148;2
137;207;10;149;2
137;207;12;150;2
137;207;13;1212;2
137;209;0;160;2
137;209;1;143;2
137;209;2;144;2
137;209;4;145;2
137;209;5;146;2
137;209;6;187;2
137;209;7;147;2
137;209;9;148;2
137;209;10;149;2
137;209;12;150;2
137;209;13;1212;2
137;772;0;3708;2
137;772;3;6504;2
137;773;0;1275;2
137;773;2;6504;2
137;901;0;212;1
137;901;1;201;1
138;1;0;1212;1
138;1;2;1213;1
138;1;3;188;1
138;1;4;213;1
138;1;5;214;1
138;1;7;215;1
138;1;8;216;1
138;1;9;1214;1
138;1;10;2964;1
138;1;12;1216;1
138;1;14;1215;1
138;1;15;1217;1
138;1;16;1218;1
138;1;17;1219;1
138;1;18;1221;1
138;2;0;1221;2
138;2;2;1222;2
138;2;3;1223;2
138;2;4;1224;2
138;2;5;1226;2
138;2;6;1225;2
138;2;8;2985;2
138;2;9;1227;2
138;2;11;208;2
138;2;12;209;2
138;2;14;210;2
138;2;15;211;2
138;2;16;149;2
138;2;18;150;2
138;2;19;1212;2
138;3;0;1212;1
138;3;2;1213;1
138;3;3;188;1
138;3;4;213;1
138;3;5;214;1
138;3;7;215;1
138;3;9;3704;1
138;3;10;497;1
138;3;11;3708;1
138;4;0;1221;2
138;4;2;1222;2
138;4;3;1223;2
138;4;4;1224;2
138;4;5;1226;2
138;4;6;1225;2
138;4;8;2985;2
138;4;9;1227;2
138;4;11;208;2
138;4;12;3708;2
138;5;0;1212;1
138;5;2;1213;1
138;5;3;188;1
138;5;4;213;1
138;5;5;214;1
138;5;7;215;1
138;5;8;216;1
138;5;9;196;1
138;5;11;197;1
138;5;12;198;1
138;5;13;199;1
138;5;14;200;1
138;5;15;240;1
138;5;17;212;1
138;5;18;201;1
138;6;0;1221;2
138;6;2;1222;2
138;6;3;1223;2
138;6;4;1224;2
138;6;5;1226;2
138;6;6;1225;2
138;6;8;2985;2
138;6;9;1227;2
138;6;11;208;2
138;6;12;209;2
138;6;14;210;2
138;6;15;211;2
138;6;16;355;2
138;6;17;356;2
138;6;18;218;2
138;6;19;219;2
138;6;21;1347;2
138;7;0;1212;1
138;7;2;1213;1
138;7;3;188;1
138;7;4;1336;1
138;7;5;455;1
138;7;7;3875;1
138;7;8;3876;1
138;7;9;1338;1
138;7;10;553;1
138;7;11;1339;1
138;8;0;1221;2
138;8;2;1222;2
138;8;3;1223;2
138;8;4;1224;2
138;8;5;1226;2
138;8;6;1225;2
138;8;8;2985;2
138;8;9;1227;2
138;8;11;208;2
138;8;12;209;2
138;8;14;210;2
138;8;15;211;2
138;8;16;355;2
138;8;17;356;2
138;8;19;357;2
138;8;20;358;2
138;8;21;359;2
138;8;22;272;2
138;8;23;365;2
138;8;24;458;2
138;9;0;1212;1
138;9;2;1213;1
138;9;3;188;1
138;9;4;189;1
138;9;5;177;1
138;9;6;190;1
138;9;8;191;1
138;9;9;192;1
138;9;10;521;1
138;9;12;160;1
138;10;0;1339;1
138;10;2;1340;1
138;10;3;524;1
138;10;4;3877;1
138;10;5;3878;1
138;10;6;1342;1
138;10;7;493;1
138;10;8;4709;1
138;10;10;1275;1
138;10;12;3709;1
138;10;13;209;1
138;10;15;210;1
138;10;16;211;1
138;10;17;149;1
138;10;19;150;1
138;10;20;1212;1
138;11;0;1339;1
138;11;2;1340;1
138;11;3;524;1
138;11;4;3877;1
138;11;5;3878;1
138;11;6;1342;1
138;11;7;493;1
138;11;8;4709;1
138;11;10;1275;1
138;11;12;3709;1
138;11;13;216;1
138;11;14;1214;1
138;11;15;2964;1
138;11;17;1216;1
138;11;19;1215;1
138;11;20;1217;1
138;11;21;1218;1
138;11;22;1219;1
138;11;23;1221;1
138;12;0;1221;2
138;12;2;1222;2
138;12;3;1223;2
138;12;4;1224;2
138;12;5;1226;2
138;12;6;1225;2
138;12;8;2985;2
138;12;9;1227;2
138;12;11;208;2
138;12;12;3708;2
138;12;15;1299;2
138;12;16;455;2
138;12;18;3875;2
138;12;19;3876;2
138;12;20;1338;2
138;12;21;553;2
138;12;22;1339;2
138;13;0;1212;2
138;13;2;1213;2
138;13;3;188;2
138;13;4;383;2
138;13;6;384;2
138;13;7;385;2
138;13;8;386;2
138;13;9;387;2
138;13;10;4703;2
138;61;0;4708;1
138;61;2;3709;1
138;61;3;216;1
138;61;4;1214;1
138;61;5;2964;1
138;61;7;1216;1
138;61;9;1215;1
138;61;10;1217;1
138;61;11;1218;1
138;61;12;1219;1
138;61;13;1221;1
138;62;0;4708;2
138;62;2;3709;2
138;62;3;209;2
138;62;5;210;2
138;62;6;211;2
138;62;7;149;2
138;62;9;150;2
138;62;10;1212;2
138;71;0;1212;1
138;71;2;1213;1
138;71;3;188;1
138;71;4;213;1
138;71;5;214;1
138;71;7;215;1
138;71;9;3704;1
138;71;10;497;1
138;71;11;3708;1
138;72;0;1221;2
138;72;2;1222;2
138;72;3;1223;2
138;72;4;1224;2
138;72;5;1226;2
138;72;6;1225;2
138;72;8;2985;2
138;72;9;1227;2
138;72;11;208;2
138;72;12;3708;2
138;81;0;7524;1
138;81;2;3709;1
138;81;3;216;1
138;81;4;1214;1
138;81;5;2964;1
138;81;7;1216;1
138;81;9;1215;1
138;81;10;1217;1
138;81;11;1218;1
138;81;12;1219;1
138;81;13;1221;1
138;82;0;7524;2
138;82;2;3709;2
138;82;3;209;2
138;82;5;210;2
138;82;6;211;2
138;82;7;149;2
138;82;9;150;2
138;82;10;1212;2
138;84;0;7524;2
138;84;2;3709;2
138;84;3;209;2
138;84;5;210;2
138;84;6;211;2
138;84;7;355;2
138;84;8;356;2
138;84;9;218;2
138;84;10;219;2
138;84;12;1347;2
138;104;0;3708;1
138;104;2;7524;1
138;104;4;3709;1
138;104;5;216;1
138;104;6;1214;1
138;104;7;2964;1
138;104;9;1216;1
138;104;11;1215;1
138;104;12;1217;1
138;104;13;1218;1
138;104;14;1219;1
138;104;15;1221;1
138;106;0;1347;1
138;106;1;235;1
138;106;3;236;1
138;106;4;237;1
138;106;5;381;1
138;106;6;382;1
138;106;7;213;1
138;106;8;214;1
138;106;10;215;1
138;106;11;216;1
138;106;12;1214;1
138;106;13;2964;1
138;106;15;1216;1
138;106;17;1215;1
138;106;18;1217;1
138;106;19;1218;1
138;106;20;1219;1
138;106;21;1221;1
138;108;0;458;1
138;108;2;250;1
138;108;4;378;1
138;108;5;379;1
138;108;7;380;1
138;108;8;381;1
138;108;9;382;1
138;108;10;213;1
138;108;11;214;1
138;108;13;215;1
138;108;14;216;1
138;108;15;1214;1
138;108;16;2964;1
138;108;18;1216;1
138;108;20;1215;1
138;108;21;1217;1
138;108;22;1218;1
138;108;23;1219;1
138;108;24;1221;1
138;113;0;4703;1
138;113;1;350;1
138;113;2;351;1
138;113;3;352;1
138;113;4;353;1
138;113;6;354;1
138;113;7;211;1
138;113;8;149;1
138;113;10;150;1
138;113;11;1212;1
138;161;1;6004;1
138;161;2;4708;1
138;181;1;6004;1
138;181;2;7524;1
138;203;0;3708;2
138;203;2;7524;2
138;203;4;3709;2
138;203;5;209;2
138;203;7;210;2
138;203;8;211;2
138;203;9;149;2
138;203;11;150;2
138;203;12;1212;2
138;205;0;201;2
138;205;2;202;2
138;205;3;203;2
138;205;4;204;2
138;205;5;205;2
138;205;6;206;2
138;205;7;207;2
138;205;9;208;2
138;205;10;209;2
138;205;12;210;2
138;205;13;211;2
138;205;14;149;2
138;205;16;150;2
138;205;17;1212;2
